object_id,x-coordinates,y-coordinates,velocity,distance,time
1,179.4890000000014,643.0570000000007,1.2179812730692552,6.086217709494292,5
1,179.57200000000012,643.0999000000011,1.202939267136519,4.809902538036579,4
1,179.8269999999975,643.1522000000041,1.2187454871886836,6.0826661873673205,5
1,179.86299999999756,643.1707000000024,1.037212475964002,2.074371672979611,2
1,179.83499999999913,643.1964000000007,0.9589163480614982,2.86744209484846,3
1,180.0679999999993,643.2404000000024,1.725103353009109,5.155740892978706,3
1,180.46699999999691,643.3597999999984,1.5089135733192915,13.574326193738763,9
1,180.3640000000014,643.4143999999942,1.021160376545417,6.119549306679236,6
1,180.07200000000012,643.4551999999967,0.9102554302525045,4.969614250065424,6
1,180.37799999999697,643.4987000000037,1.0635582603393048,5.283665284779093,5
1,180.83499999999913,643.5300999999963,1.2340382957602085,4.710019908602724,4
1,181.22099999999773,643.5485000000044,1.1245116194050493,3.3623661455218636,3
1,181.38700000000244,643.5645999999979,1.0652595301514407,2.127699222710301,2
1,181.50800000000163,643.5845999999947,1.1981108151784519,2.378124519713744,2
1,181.6359999999986,643.6198000000004,1.005357456834663,4.016971316366739,4
1,181.97899999999936,643.6443999999974,0.6035898112797177,3.621232444000846,6
1,182.0859999999957,643.6615999999995,0.2612609253277152,2.05241302943943,8
1,182.15400000000227,643.6838999999964,0.8572572540434669,2.5264772306353893,3
1,182.03300000000309,643.7377999999953,1.229967265081778,6.058061286781096,5
1,181.94899999999325,643.8423999999941,1.1754243543401963,11.658468122311634,10
1,181.81900000000314,643.8721000000005,1.1420521008699356,3.42597988350028,3
1,181.9910000000018,644.0020000000004,1.3196052563116145,14.509132861007734,11
1,183.42700000000332,644.2868000000017,1.384312697597738,33.21942182245954,24
1,183.47899999999936,644.3111000000063,0.9096260625496875,2.7288091260911247,3
1,183.16100000000006,644.537599999996,1.1504618033097118,25.30937333865908,22
1,183.19900000000052,644.5648999999976,1.5270034192653659,3.0503376257921677,2
1,183.31000000000495,644.588499999998,1.369429573625714,2.736748671289907,2
1,183.65900000000693,644.6212000000014,1.1136440670292913,4.366087291080444,4
1,183.76900000000023,644.6405000000013,0.4803200231454287,2.278878841863867,5
1,183.81199999999808,644.6723000000056,0.888894696582848,3.5523998919799666,4
1,183.99599999999919,644.6891000000032,1.1536813917425823,2.2612047368316164,2
1,184.262999999999,644.7065000000002,1.3392960698178236,2.674609213871138,2
1,184.63999999999942,644.7241999999969,1.1064524321632152,3.265626411197319,3
1,186.49499999999534,644.768799999998,1.2498367155440961,13.742123108062973,11
1,187.07300000000396,644.7747999999992,1.3494608441849032,4.048169407559654,3
1,187.56700000000274,644.7854999999981,1.20784556452026,3.614343569406719,3
1,188.4829999999929,644.7915999999968,0.7963578031275493,6.363843528606618,8
1,191.48300000000017,644.7593999999954,1.1688965628376575,21.031022277276566,18
1,192.2800000000061,644.7548999999999,0.921375194781092,5.528234626084085,6
1,192.56899999999587,644.7505000000019,2.0664355990085084,2.055554567707564,1
1,192.93699999999808,644.7485000000015,0.8513648788280409,2.551790262076628,3
1,193.02300000000105,644.7434999999969,0.20353718241958157,0.8140748331207849,4
1,193.02300000000105,644.7434999999969,0.0,0.0,5
2,194.31099999999424,644.7526999999973,0.0,0.0,0
2,194.6490000000049,644.7505000000019,0.0728976630666788,2.347635043311293,36
2,195.3070000000007,644.7122000000018,0.9164667538032066,6.231985442717014,7
2,195.54699999999866,644.6961999999985,0.3602451488423261,2.433286114227274,7
2,196.56299999999464,644.6808999999994,1.032647140678312,7.222011447053245,7
2,197.31500000000233,644.6526999999987,1.011618705091766,6.069519419873435,6
2,197.5219999999972,644.6498000000065,0.7335410134594894,1.4659003221362186,2
2,203.97699999999895,644.6430000000037,1.4388277505866756,44.596182711083735,31
2,205.6640000000043,644.6307000000015,1.4683492353392207,11.73360157305055,8
2,207.85000000000582,644.6252000000022,1.0801606309285967,15.112832958154662,14
2,208.20100000000093,644.6281999999992,0.8224740471911232,2.4475245708636773,3
2,208.55099999999948,644.6311999999962,0.8183660852898887,2.440681412632307,3
2,208.55099999999948,644.6311999999962,0.0,0.0,4
3,180.90600000000268,643.549500000001,0.0,0.0,0
3,180.81899999999587,643.5450999999957,0.7829214479478843,0.7753070198815466,1
3,180.80800000000454,643.5391999999993,0.8537273694364074,0.661166113442696,1
3,180.78399999999965,643.5146999999997,1.3767893366991164,2.732361996170816,2
3,181.46100000000297,643.4520000000048,1.6944726941112467,8.401673969982252,5
3,181.98199999999633,643.4234999999971,4.799263735101273,4.797771340402401,1
3,182.16799999999785,643.4210999999996,1.313778802130241,1.3123650013056773,1
3,182.3269999999975,643.4229999999952,1.1241410091853892,1.1185465609945853,1
3,182.46800000000076,643.4270000000033,1.2256337150482925,1.070978563561525,1
3,182.68300000000454,643.431700000001,1.5882385678406974,1.5746744054570454,1
3,182.97699999999895,643.4369000000006,2.1792896332272735,2.11182627822915,1
3,183.97499999999854,643.4233999999997,1.7747001834647667,7.0560492328659805,4
3,184.41100000000006,643.4096999999965,1.6905571313789733,3.375982877557966,2
3,184.80399999999645,643.3894999999975,1.7670584293964111,3.525162703561079,2
3,185.08499999999913,643.3627999999953,1.783820383344725,3.5499561016105896,2
3,185.06299999999464,643.3476999999984,1.7364692681159444,1.687780534074936,1
3,184.8880000000063,643.332699999999,2.1009115607896174,2.061465403595739,1
3,183.29699999999866,643.2381999999998,2.1743198465155094,15.213737801031296,7
3,182.35899999999674,643.2083999999959,1.458863731780633,7.279507913389796,5
3,181.88700000000244,643.2010000000009,1.683569377973995,3.3630284750009074,2
3,180.68699999999808,643.1535999999978,1.969692066941611,9.8264763728859,5
3,180.48899999999412,643.1387000000032,2.1570479835116796,2.149882693459012,1
3,179.3570000000036,643.0034999999989,1.8846998152568872,16.960694963027656,9
3,179.32600000000093,642.9818000000014,2.4272513168440333,2.4251066847267713,1
3,179.40899999999965,642.9634000000005,2.146892423894183,2.1270156562506193,1
3,179.31699999999546,642.9180000000051,1.3109885653256437,5.093708497261464,4
3,179.62099999999919,642.8547000000035,1.4705715181549517,7.352802600964027,5
3,179.8159999999989,642.8415999999997,1.9945734696200754,1.9852451844645633,1
3,180.79299999999785,642.7842999999993,2.3219255479992733,9.28644725072231,4
3,183.14500000000407,642.7059000000008,2.308243301276814,18.443415271181525,8
3,183.65299999999843,642.6665999999968,1.8711794243376778,5.60844086288976,3
3,183.7019999999975,642.6305999999968,1.342767384132206,4.021771938663712,3
3,184.63899999999558,642.5594999999958,1.7125212799322,10.224610031622351,6
3,184.9120000000039,642.522100000002,1.5330784793734693,4.570573840449503,3
3,185.26100000000588,642.491200000004,2.1060172490161198,4.20055053971319,2
3,185.3859999999986,642.4737999999998,2.134786275394397,2.120723480807964,1
3,185.50500000000466,642.453300000001,2.501946920608639,2.4256015888998768,1
3,185.53499999999622,642.4305999999997,2.6375538422569638,2.535436567307778,1
3,185.512999999999,642.4153000000006,1.7132993789898452,1.7099554426389236,1
3,185.21600000000035,642.3263000000006,2.042883835467916,10.117648223248462,5
3,185.1050000000032,642.306700000001,2.3750751369989676,2.3126845554062534,1
3,184.9820000000036,642.2887000000046,2.17778660923688,2.176467441197967,1
3,184.5789999999979,642.2553000000044,2.3265848737753423,4.644848818954899,2
3,184.08699999999953,642.2000000000044,1.7635063864419243,7.0319183115802675,4
3,183.50300000000425,642.1690000000017,1.7813808672019287,5.308941289399176,3
3,183.00399999999354,642.1478999999963,2.0886065810818457,4.171339071305404,2
3,182.73400000000402,642.133299999994,2.4775368153667054,2.473959617232985,1
3,181.3179999999993,642.0365999999995,2.424457839938288,14.545231927756964,6
3,180.81700000000274,642.0146999999997,2.1181443825078836,4.233423122553756,2
3,180.3819999999978,641.994200000001,1.8878953620411472,3.773347353837166,2
3,179.95500000000175,641.9860000000044,3.0939213583147844,3.0878058331781437,1
3,179.82200000000012,641.9884999999995,0.9799791857501885,0.9600124884040906,1
3,179.82200000000012,641.9884999999995,0.0,0.0,6
4,178.87699999999313,642.3116000000009,0.0,0.0,0
4,178.87699999999313,642.3116000000009,0.0,0.0,5
4,178.93499999999767,642.3542000000016,1.6067087607961297,4.759106691392422,3
4,179.1079999999929,642.5186999999933,1.4125567310060323,18.351012904339374,13
4,179.33900000000722,642.5691000000006,1.459347483555479,5.83302865037146,4
4,179.7940000000017,642.6315000000031,1.2712335456842252,7.624380639366223,6
4,179.89099999999598,642.6616999999969,1.156265708092618,3.4279789099038784,3
4,180.09700000000157,642.6956000000064,0.8067273229915205,4.033132493572029,5
4,180.62900000000081,642.7646000000022,1.0751201844933422,8.514973200004043,8
4,180.98399999999674,643.1483000000007,1.381015129058718,42.78363027700393,31
4,180.75700000000506,643.2623999999996,1.2808507519268377,12.797986425781126,10
4,180.78699999999662,643.3097000000053,1.7597781512081738,5.269488677014706,3
4,180.61500000000524,643.3608999999997,1.1646477746802277,5.8220885516316025,5
4,180.56300000000192,643.4156000000003,1.0187472172873815,6.099762393976635,6
4,180.9429999999993,643.4999000000025,1.6255952269511245,9.744464360278307,6
4,181.17299999999523,643.5239999999976,1.5603561926272542,3.1179793190595966,2
4,181.6160000000018,643.5564000000013,1.5770019740346346,4.730075902409322,3
4,182.76699999999983,643.7007999999987,1.4953539520180066,17.933473873468348,12
4,182.89500000000407,643.7403999999951,0.642651600232421,4.496055936859564,7
4,182.91300000000047,643.9803999999931,1.2738223013253964,26.716967138267222,21
4,184.49500000000262,644.4397000000026,1.453153272131741,52.28387673193386,36
4,184.12199999999575,644.6858999999968,1.3108453372885716,27.527709247893565,21
4,184.19700000000012,644.7057999999961,0.5711942745660359,2.2750335473862586,4
4,184.3379999999961,644.7241999999969,0.7603328580244435,2.2680638622234297,3
4,184.66300000000047,644.7419000000009,1.495139617125687,2.9870450836497575,2
4,184.9340000000011,644.7517999999982,1.150263335958571,2.1723138093797965,2
4,185.27000000000407,644.7519000000029,0.8035322079405395,2.321037175686491,3
4,186.53100000000268,644.7416000000012,1.2562198108119471,8.785837939555627,7
4,187.2259999999951,644.7453999999998,1.6110007078264708,4.819500492859543,3
4,188.02999999999884,644.758600000001,1.1489904303827039,5.744944651248485,5
4,189.8449999999939,644.7526999999973,1.7937730048578397,12.554792162586148,7
4,190.8179999999993,644.7445000000007,1.1363373628882114,6.782962794049213,6
4,192.19599999999627,644.7465999999986,1.3608419578745174,9.52177729992035,7
4,193.17799999999988,644.7525000000023,1.1459991362360618,6.815150789339125,6
4,193.44400000000314,644.7448000000004,1.045138113838943,2.0275621019765038,2
4,194.64500000000407,644.6846000000005,1.7779856933654994,10.664748501274005,6
4,195.21300000000338,644.6618000000017,1.1780013763329473,4.672972520480527,4
4,195.61100000000442,644.636599999998,1.30967729226066,3.9278594720209297,3
4,196.10900000000402,644.6254000000044,1.8482764019124502,3.659043263465381,2
4,198.35800000000745,644.6157999999996,1.415700133106213,15.572332220310951,11
4,199.39199999999983,644.6233999999968,1.4386796068642815,7.1925840476596825,5
4,201.4409999999989,644.607299999996,1.4272880470479095,14.26708369600092,10
4,202.0899999999965,644.6102000000028,1.1291488110616765,4.494764419129572,4
4,202.5899999999965,644.6096000000034,1.1556776232533632,3.454541234888543,3
4,203.64600000000064,644.6182999999946,1.2265539925179108,7.358635684999208,6
4,206.71199999999953,644.5791000000027,1.4424489270932546,21.624173818567375,15
4,206.99800000000687,644.582699999999,1.01027461663639,2.015865119123277,2
4,208.30399999999645,644.6098999999958,1.3605839703192648,9.516140668722977,7
4,209.50499999999738,644.6145000000033,2.0781837777447225,8.312044265633615,4
4,209.90800000000309,644.619200000001,1.4194789372705523,2.8325784099407807,2
4,212.30600000000413,644.7130000000034,1.5063507821965696,19.581231129688167,13
4,213.92599999999948,644.8479000000007,1.2486185449605531,18.728026014849718,15
4,213.97099999999773,644.8683000000019,0.5740866321109298,2.292093756489077,4
4,214.04000000000087,644.8948000000019,0.4272612007485404,2.988224039599172,7
4,215.4890000000014,644.9179000000004,1.4794010565414282,10.334361058791457,7
4,216.11000000000058,644.9458000000013,1.3294083901670843,5.296004169015142,4
4,216.30200000000332,644.9605999999985,1.0607127646597567,2.115037475985493,2
4,216.43699999999808,644.9807000000001,1.2122960118125647,2.4240755426078158,2
4,216.72699999999895,645.0532999999996,1.190612202022621,8.326366586895194,7
4,217.34700000000157,645.1330999999991,1.6445548220513517,9.861802533491915,6
4,217.64199999999983,645.1519000000044,1.4623730395267736,2.921020619321613,2
4,218.34399999999732,645.1837999999989,1.2060122030557991,6.010413412490495,5
4,219.05999999999767,645.2172999999966,1.2421394707480575,6.194271586499202,5
4,219.36499999999796,645.2353000000003,0.9693106846412278,2.907545769738244,3
4,219.51599999999598,645.2546000000002,1.1945833676950135,2.388280634318874,2
4,219.58299999999872,645.2797000000064,1.4485989222391988,2.8321899791413547,2
4,219.137999999999,645.4179999999978,1.428111246150978,15.699360247118541,11
4,219.12599999999657,645.4645999999993,1.2992469419960802,5.188150501890841,4
4,218.8640000000014,645.5279999999984,1.4762309300546084,7.286006917729384,5
4,218.88999999999942,645.558299999997,1.6900854020334453,3.3777586745063717,2
4,218.98800000000483,645.5764999999956,1.0714382598384637,2.1361169794700627,2
4,219.18800000000192,645.5975000000035,0.9171382701107188,2.7154197962028848,3
4,221.11499999999796,645.7144999999946,1.3313892510205318,18.623020922514733,14
4,222.66100000000006,645.7928000000029,1.2541569879162036,13.784729096968771,11
4,223.0460000000021,645.8053,1.0016691162740132,3.001469505130785,3
4,223.3949999999968,645.8117999999959,1.2585596108345491,2.517002878285368,2
4,224.1840000000011,645.8129999999946,1.3633131636516294,5.451739247426439,4
4,224.83699999999953,645.8093999999983,0.9067534588854848,4.528435459341184,5
4,225.38500000000204,645.8009999999995,1.302464228724665,3.8991547076874657,3
4,226.37500000000728,645.7928000000029,1.192170971623572,6.899188022857452,6
4,226.72499999999854,645.7808000000005,1.4020426115689808,2.762164595978446,2
4,226.95499999999447,645.7637000000032,1.2410220980906084,2.4794524540046803,2
4,227.13100000000122,645.7436000000016,1.2778978141091029,2.5464739045636513,2
4,227.14700000000448,645.7255000000005,1.0373545203012515,2.017911725345817,2
4,226.95499999999447,645.7099000000017,0.7876470786777054,2.185108585432354,3
4,226.6319999999978,645.7035000000033,1.1852983832273203,2.3421494996492025,2
4,226.24800000000687,645.7082000000009,1.3560360010388124,2.7036349296673423,2
4,225.2039999999979,645.7509000000064,1.0990896276757272,8.63717246664515,8
4,225.05599999999686,645.7664000000004,0.5360509492905111,2.0055765814641178,4
4,225.1559999999954,645.7857000000004,0.20563023534972552,2.2567804274117265,11
4,225.22099999999773,645.7843999999968,0.0206927722174872,0.47174022539232313,28
4,225.22099999999773,645.7843999999968,0.0,0.0,5
